GYEAR,G_ID,PIT_ID,PCODE,T_ID,INN,HIT_VEL,HIT_ANG_VER,HIT_RESULT,PIT_VEL,STADIUM
2021,20210404LGNC0,210404_143349,79109,LG,2,143.13,-3.1,땅볼아웃,140.82,창원
2021,20210404LGNC0,210404_144542,62925,NC,2,128.7,83.8,파울플라이,144.36,창원
2021,20210404LGNC0,210404_145155,50165,LG,3,116.93,43.7,플라이,138.4,창원
2021,20210404LGNC0,210404_145423,76290,LG,3,127.81,9.9,1루타,139.56,창원
2021,20210404LGNC0,210404_145630,78135,LG,3,118.74,49.4,플라이,147.77,창원
2021,20210404LGNC0,210404_150346,66917,NC,3,110.48,19.7,1루타,136.38,창원
2021,20210404LGNC0,210404_151149,62907,NC,3,149.19,12.3,1루타,137.5,창원
2021,20210404LGNC0,210404_152121,77564,LG,4,138.67,5.8,1루타,146.97,창원
2021,20210404LGNC0,210404_152245,61102,LG,4,133.06,-4.4,땅볼아웃,146.97,창원
2021,20210404LGNC0,210404_153355,50165,LG,4,141.41,39,플라이,136.26,창원
2021,20210404LGNC0,210404_153733,50923,NC,4,143.93,11.6,1루타,141.33,창원
2021,20210404LGNC0,210404_154214,74465,NC,4,133.18,66,플라이,142.13,창원
2021,20210404LGNC0,210404_154722,78135,LG,5,99.44,72.9,플라이,148.7,창원
2021,20210404LGNC0,210404_155134,62925,NC,5,142.63,-17.7,땅볼아웃,133.76,창원
2021,20210404LGNC0,210404_155222,66917,NC,5,155.84,12,2루타,141.01,창원
2021,20210404LGNC0,210404_155403,76849,NC,5,149.81,-15.8,땅볼아웃,141.75,창원
2021,20210404LGNC0,210404_160818,77564,LG,6,146.65,8.7,1루타,122.23,창원
2021,20210404LGNC0,210404_161155,61102,LG,6,129.88,31.2,플라이,136.44,창원
2021,20210404LGNC0,210404_161556,61186,LG,6,129.73,19.1,플라이,122.67,창원
2021,20210404LGNC0,210404_162722,66108,LG,7,144.45,5,1루타,125.23,창원
2021,20210404LGNC0,210404_163427,76290,LG,7,112.95,-16.8,1루타,133.83,창원
2021,20210404LGNC0,210404_164007,79192,LG,7,158.08,-3.5,1루타,137.62,창원
2021,20210404LGNC0,210404_164344,77564,LG,7,98.86,14.8,직선타,130.35,창원
2021,20210404LGNC0,210404_164828,61102,LG,7,162.94,-0.5,땅볼아웃,141.77,창원
2021,20210404LGNC0,210404_165319,62925,NC,7,130.05,38.3,파울플라이,141.11,창원
2021,20210404LGNC0,210404_170726,69100,LG,8,98.7,79.9,플라이,129.43,창원
2021,20210404LGNC0,210404_171737,62947,NC,8,154.63,13.1,1루타,145.26,창원
2021,20210404LGNC0,210404_172727,76290,LG,9,125.07,35.7,플라이,137.17,창원
2021,20210404LGNC0,210404_173336,63963,NC,9,146.87,50.8,플라이,152.89,창원
2021,20210404LGNC0,210404_173424,74465,NC,9,149.12,52.1,플라이,154.85,창원
2021,20210404LTSK0,210404_135951,79608,LT,1,107.55,77.8,파울플라이,146.35,문학
2021,20210404LTSK0,210404_140055,77532,LT,1,81.63,84,파울플라이,144.62,문학
2021,20210404LTSK0,210404_140304,78513,LT,1,146.48,26.3,플라이,148.25,문학
2021,20210404LTSK0,210404_140837,67872,SK,1,161.71,-6.5,병살타,145.77,문학
2021,20210404LTSK0,210404_141435,71564,LT,2,142.61,32.7,플라이,145.63,문학
2021,20210404LTSK0,210404_141530,60523,LT,2,156.49,0.7,1루타,146.11,문학
2021,20210404LTSK0,210404_141756,68362,LT,2,132.88,-22.2,1루타,130.46,문학
2021,20210404LTSK0,210404_142331,75847,SK,2,152.22,33.9,홈런,145.78,문학
2021,20210404LTSK0,210404_142622,76267,SK,2,142.92,6.4,1루타,135.52,문학
2021,20210404LTSK0,210404_143509,76812,SK,2,95.45,-20.2,병살타,137.37,문학
2021,20210404LTSK0,210404_143739,68525,LT,3,149.83,-24.2,땅볼아웃,143.62,문학
2021,20210404LTSK0,210404_143817,50506,LT,3,127.64,65.7,파울플라이,145.61,문학
2021,20210404LTSK0,210404_144123,79608,LT,3,141.71,-3.3,땅볼아웃,145.18,문학
2021,20210404LTSK0,210404_144413,67893,SK,3,123.72,20.1,플라이,143.74,문학
2021,20210404LTSK0,210404_144648,67872,SK,3,129.49,43.4,플라이,144.45,문학
2021,20210404LTSK0,210404_144857,51817,SK,3,156.08,24.1,플라이,135.78,문학
2021,20210404LTSK0,210404_145243,77532,LT,4,144.32,22.7,플라이,130.85,문학
2021,20210404LTSK0,210404_145356,78513,LT,4,162.55,14.6,2루타,145.67,문학
2021,20210404LTSK0,210404_145810,71564,LT,4,157.51,-4.3,1루타,136.43,문학
2021,20210404LTSK0,210404_150211,68362,LT,4,110.2,39.6,플라이,146.52,문학
2021,20210404LTSK0,210404_150628,75847,SK,4,116.58,8.7,내야안타(1루타),140.08,문학
2021,20210404LTSK0,210404_150937,76267,SK,4,158.84,29.2,홈런,144.06,문학
2021,20210404LTSK0,210404_151425,76812,SK,4,151.63,21,2루타,145.46,문학
2021,20210404LTSK0,210404_151518,67893,SK,4,141.68,0.4,땅볼아웃,146.25,문학
2021,20210404LTSK0,210404_151811,62558,LT,5,153.1,24,홈런,140.02,문학
2021,20210404LTSK0,210404_152046,68525,LT,5,143.06,33.8,플라이,136.75,문학
2021,20210404LTSK0,210404_152317,79608,LT,5,165.9,-8,1루타,134.72,문학
2021,20210404LTSK0,210404_152551,77532,LT,5,155.12,14.2,직선타,145.28,문학
2021,20210404LTSK0,210404_152956,67872,SK,5,137.28,14.9,플라이,144.62,문학
2021,20210404LTSK0,210404_153507,75847,SK,5,95.59,77.5,파울플라이,136.04,문학
2021,20210404LTSK0,210404_153950,78513,LT,6,134,9.4,1루타,145.04,문학
2021,20210404LTSK0,210404_154145,71564,LT,6,152.5,-16.5,병살타,134.32,문학
2021,20210404LTSK0,210404_154342,60523,LT,6,127.27,-7.6,땅볼아웃,136.86,문학
2021,20210404LTSK0,210404_155058,62895,SK,6,150.64,4.2,직선타,133.54,문학
2021,20210404LTSK0,210404_155604,64504,LT,7,127.79,13.4,1루타,129.13,문학
2021,20210404LTSK0,210404_160452,50506,LT,7,142.11,3.8,1루타,129.16,문학
2021,20210404LTSK0,210404_160658,79608,LT,7,148.34,3.6,땅볼아웃,145.14,문학
2021,20210404LTSK0,210404_161214,67893,SK,7,145.81,28.2,플라이,144.99,문학
2021,20210404LTSK0,210404_161734,67872,SK,7,152.2,39.4,플라이,142.84,문학
2021,20210404LTSK0,210404_162003,77532,LT,8,134.15,32,플라이,131.44,문학
2021,20210404LTSK0,210404_162101,78513,LT,8,164.42,-12.3,땅볼아웃,143.12,문학
2021,20210404LTSK0,210404_163031,75847,SK,8,159.09,31.1,홈런,145.92,문학
2021,20210404LTSK0,210404_163237,76267,SK,8,158.62,27.3,홈런,131.99,문학
2021,20210404LTSK0,210404_163352,62895,SK,8,130.17,39.3,플라이,143.66,문학
2021,20210404LTSK0,210404_164100,60523,LT,9,151.68,21.2,홈런,142.64,문학
2021,20210404LTSK0,210404_164442,65506,LT,9,134.59,-9.1,1루타,121.74,문학
2021,20210404LTSK0,210404_164644,62558,LT,9,134.91,33.8,플라이,131.6,문학
2021,20210404LTSK0,210404_165226,50506,LT,9,151.57,54.1,플라이,142.98,문학
2021,20210404LTSK0,210404_165726,77532,LT,9,147.41,-20.8,땅볼아웃,142.8,문학
2021,20210404SSWO0,210404_140305,62415,SS,1,132.27,31.1,플라이,153.31,고척
2021,20210404SSWO0,210404_140344,79402,SS,1,135.92,12.3,1루타,152.19,고척
2021,20210404SSWO0,210404_141316,74163,WO,1,136.7,47.4,플라이,143.35,고척
2021,20210404SSWO0,210404_141425,67304,WO,1,163.29,14.9,2루타,143.43,고척
2021,20210404SSWO0,210404_141950,75125,WO,1,155.31,-5.8,땅볼아웃,125.54,고척
2021,20210404SSWO0,210404_142201,64610,SS,2,130.54,35.4,플라이,149.65,고척
2021,20210404SSWO0,210404_142405,69453,SS,2,149.53,6.8,2루타,150.8,고척
2021,20210404SSWO0,210404_142905,64407,SS,2,133.3,3,땅볼아웃,151.53,고척
2021,20210404SSWO0,210404_143230,78168,WO,2,143.59,-19.1,땅볼아웃,144.28,고척
2021,20210404SSWO0,210404_143326,51324,WO,2,138.09,21.8,플라이,141.49,고척
2021,20210404SSWO0,210404_144006,62415,SS,3,120.81,-10.1,내야안타(1루타),149.35,고척
2021,20210404SSWO0,210404_144901,51463,SS,3,139.59,19.2,플라이,127.85,고척
2021,20210404SSWO0,210404_145721,74540,SS,3,124.43,1.1,1루타,150.04,고척
2021,20210404SSWO0,210404_150305,79365,WO,3,136.32,18,1루타,143.59,고척
2021,20210404SSWO0,210404_151038,67341,WO,3,143.09,19.7,플라이,126.58,고척
2021,20210404SSWO0,210404_151413,64407,SS,4,123.73,-21.8,땅볼아웃,136.47,고척
2021,20210404SSWO0,210404_152342,75566,SS,4,147.99,3.5,땅볼아웃,137.47,고척
2021,20210404SSWO0,210404_152612,75125,WO,4,145.51,59.4,플라이,142.76,고척
2021,20210404SSWO0,210404_153005,51324,WO,4,146.07,13.8,1루타,147.21,고척
2021,20210404SSWO0,210404_153053,65362,WO,4,140.17,-5.1,땅볼아웃,145.29,고척
2021,20210404SSWO0,210404_153412,64610,SS,5,151.68,-3.3,1루타,144.52,고척
2021,20210404SSWO0,210404_154317,68346,WO,5,157.08,28.3,홈런,122.63,고척
2021,20210404SSWO0,210404_155221,67304,WO,5,148.19,14.3,1루타,123.57,고척
2021,20210404SSWO0,210404_155343,67341,WO,5,158.48,4.7,직선타,143.07,고척
2021,20210404SSWO0,210404_155935,51324,WO,5,141.12,3.9,1루타,120.38,고척
2021,20210404SSWO0,210404_160755,68346,WO,5,142.11,7.1,1루타,145.71,고척
2021,20210404SSWO0,210404_161526,68305,WO,5,122.55,-3.5,땅볼아웃,104.85,고척
2021,20210404SSWO0,210404_162238,79402,SS,6,142.41,29,플라이,123.97,고척
2021,20210404SSWO0,210404_162941,67304,WO,6,156.79,10.7,1루타,141.86,고척
2021,20210404SSWO0,210404_163200,67341,WO,6,130.18,60.4,플라이,142.05,고척
2021,20210404SSWO0,210404_163459,75125,WO,6,165.11,23.1,홈런,143.04,고척
2021,20210404SSWO0,210404_163701,78168,WO,6,152.49,-2.8,1루타,141.86,고척
2021,20210404SSWO0,210404_163857,51324,WO,6,146.3,33.2,플라이,142.55,고척
2021,20210404SSWO0,210404_164231,51463,SS,7,152.76,-16.9,땅볼아웃,113.87,고척
2021,20210404SSWO0,210404_165005,65362,WO,7,125.53,46.6,플라이,149.28,고척
2021,20210404SSWO0,210404_165312,65399,WO,7,99.4,-13.7,땅볼아웃,148.71,고척
2021,20210404SSWO0,210404_170027,74540,SS,8,151.06,2.7,1루타,143.53,고척
2021,20210404SSWO0,210404_170117,69453,SS,8,109.92,-8.4,1루타,143.94,고척
2021,20210404SSWO0,210404_170352,64469,SS,8,119.32,38.6,플라이,130.71,고척
2021,20210404SSWO0,210404_170649,62415,SS,8,141.43,44.3,희생플라이,142.85,고척
2021,20210404SSWO0,210404_170805,79402,SS,8,111.67,72,파울플라이,144.45,고척
2021,20210404SSWO0,210404_171057,67304,WO,8,133.1,-5.1,땅볼아웃,134.51,고척
2021,20210404SSWO0,210404_171258,67341,WO,8,127.29,6.8,1루타,136.19,고척
2021,20210404SSWO0,210404_171426,75125,WO,8,128.97,-7.2,병살타,139.82,고척
2021,20210404SSWO0,210404_172042,51463,SS,9,123.63,45.1,플라이,135.01,고척
2021,20210404SSWO0,210404_172146,61404,SS,9,142.05,18.7,2루타,123.25,고척
2021,20210404SSWO0,210404_172315,69418,SS,9,137.28,47,플라이,132.33,고척
2021,20210406HHSK0,210406_182929,68743,HH,1,149.56,16.5,플라이,132.23,문학
2021,20210406HHSK0,210406_183033,61208,HH,1,128.53,-7.2,땅볼아웃,132.12,문학
2021,20210406HHSK0,210406_183622,50854,SK,1,133.23,-1.2,땅볼아웃,134.81,문학
2021,20210406HHSK0,210406_184044,51817,SK,1,150.55,-3.5,땅볼아웃,133.21,문학
2021,20210406HHSK0,210406_185903,50704,HH,3,152.68,27.2,홈런,121.29,문학
2021,20210406HHSK0,210406_190024,60343,HH,3,124.42,3.8,땅볼아웃,126.19,문학
2021,20210406HHSK0,210406_190231,61700,HH,3,130.24,9.2,1루타,132.14,문학
2021,20210406HHSK0,210406_191133,61208,HH,3,127.1,23.9,플라이,135.4,문학
2021,20210406HHSK0,210406_191515,60558,SK,3,75.16,4.1,땅볼아웃,131.05,문학
2021,20210406HHSK0,210406_191800,76812,SK,3,147.69,6,2루타,132.42,문학
2021,20210406HHSK0,210406_192133,50854,SK,3,133.48,12.5,1루타,133.49,문학
2021,20210406HHSK0,210406_193113,51817,SK,3,149.43,-10.3,땅볼아웃,146.65,문학
2021,20210406HHSK0,210406_193529,51725,HH,4,103.09,-15,땅볼아웃,132.14,문학
2021,20210406HHSK0,210406_194800,61554,HH,5,132.34,-11.1,땅볼아웃,131.78,문학
2021,20210406HHSK0,210406_195052,60343,HH,5,142.92,60.8,플라이,133.22,문학
2021,20210406HHSK0,210406_195612,67893,SK,5,146.54,-10.2,땅볼아웃,131.06,문학
2021,20210406HHSK0,210406_200834,61208,HH,6,90.91,-5.5,땅볼아웃,131.29,문학
2021,20210406HHSK0,210406_201004,62700,HH,6,156.33,5.8,땅볼아웃,129.31,문학
2021,20210406HHSK0,210406_201824,76267,SK,6,160.03,25.7,홈런,144.93,문학
2021,20210406HHSK0,210406_202057,62895,SK,6,131.62,-9.7,땅볼아웃,144.53,문학
2021,20210406HHSK0,210406_202526,73136,HH,7,143.48,24.6,플라이,132.24,문학
2021,20210406HHSK0,210406_202611,61554,HH,7,117.44,27.9,플라이,133.87,문학
2021,20210406HHSK0,210406_203208,76812,SK,7,140.04,12,플라이,144.2,문학
2021,20210406HHSK0,210406_203518,67893,SK,7,143.69,10,1루타,143.47,문학
2021,20210406HHSK0,210406_204348,60343,HH,8,140.32,15.3,플라이,145.04,문학
2021,20210406HHSK0,210406_205036,67872,SK,8,124.53,72.5,파울플라이,142.5,문학
2021,20210406HHSK0,210406_205411,51817,SK,8,147.01,73.1,파울플라이,141.91,문학
2021,20210406HHSK0,210406_212232,62700,HH,9,121.46,44.5,플라이,134.42,문학
2021,20210406HTWO0,210406_183325,78603,HT,1,153.04,-15,1루타,143.75,고척
2021,20210406HTWO0,210406_183552,69652,HT,1,145.42,26,플라이,145.13,고척
2021,20210406HTWO0,210406_185006,62864,HT,2,131.86,30.8,플라이,126.55,고척
2021,20210406HTWO0,210406_185102,62234,HT,2,147.14,5.5,1루타,133.57,고척
2021,20210406HTWO0,210406_185214,65653,HT,2,148.63,-3.4,땅볼아웃,141.69,고척
2021,20210406HTWO0,210406_185525,75125,WO,2,111.56,45.9,플라이,146.69,고척
2021,20210406HTWO0,210406_185814,51324,WO,2,62.18,-13.5,땅볼아웃,146.74,고척
2021,20210406HTWO0,210406_190137,64646,HT,3,113.64,10.2,1루타,127.97,고척
2021,20210406HTWO0,210406_190631,66606,HT,3,118.16,9.3,직선타,118.22,고척
2021,20210406HTWO0,210406_191552,65362,WO,3,129.97,-12.6,땅볼아웃,137.07,고척
2021,20210406HTWO0,210406_192000,79365,WO,3,99.75,3.4,땅볼아웃,146.27,고척
2021,20210406HTWO0,210406_192515,78629,HT,4,127.08,-17.1,땅볼아웃,134.9,고척
2021,20210406HTWO0,210406_192555,62864,HT,4,142.04,2.7,1루타,143.87,고척
2021,20210406HTWO0,210406_193141,74163,WO,4,124.68,42.9,플라이,146.62,고척
2021,20210406HTWO0,210406_193250,67304,WO,4,147.03,15.9,직선타,144.48,고척
2021,20210406HTWO0,210406_194321,64646,HT,5,137.1,5.2,1루타,134.95,고척
2021,20210406HTWO0,210406_194540,66606,HT,5,138.67,43.5,희생플라이,141.96,고척
2021,20210406HTWO0,210406_194853,78603,HT,5,129.87,20.8,플라이,137.82,고척
2021,20210406HTWO0,210406_195649,51324,WO,5,155.17,7.2,1루타,147.48,고척
2021,20210406HTWO0,210406_200327,69652,HT,6,123.78,57.8,플라이,129.11,고척
