GYEAR,G_ID,PIT_ID,PCODE,T_ID,INN,HIT_VEL,HIT_ANG_VER,HIT_RESULT,PIT_VEL,STADIUM
2020,20200505NCSS0,200505_152214,75566,SS,3,114.25,47.2,플라이,128.24,대구
2020,20200505NCSS0,200505_152543,62947,NC,4,164.07,43.5,홈런,136.2,대구
2020,20200505NCSS0,200505_152924,76232,NC,4,159.2,15.9,2루타,128.25,대구
2020,20200505NCSS0,200505_153127,74465,NC,4,143.4,-8.4,땅볼아웃,135.96,대구
2020,20200505NCSS0,200505_153558,78813,NC,4,143.74,22.4,2루타,133.39,대구
2020,20200505NCSS0,200505_154438,66838,SS,4,118.71,24.5,플라이,136.12,대구
2020,20200505NCSS0,200505_155151,62934,NC,5,143.48,29.6,플라이,136.69,대구
2020,20200505NCSS0,200505_155304,76849,NC,5,135.73,52.9,플라이,130.1,대구
2020,20200505NCSS0,200505_155926,50923,NC,5,146.8,42.1,플라이,133.3,대구
2020,20200505NCSS0,200505_160141,66409,SS,5,137.21,41.2,플라이,135.7,대구
2020,20200505NCSS0,200505_160427,61404,SS,5,130.87,27.3,플라이,147.16,대구
2020,20200505NCSS0,200505_161206,62947,NC,6,149.28,33.7,플라이,137.8,대구
2020,20200505NCSS0,200505_161316,76232,NC,6,130.85,46.8,플라이,137.64,대구
2020,20200505NCSS0,200505_161404,74465,NC,6,146.39,33.6,홈런,132.92,대구
2020,20200505NCSS0,200505_161555,78813,NC,6,153.1,24.5,홈런,117.46,대구
2020,20200505NCSS0,200505_161945,62931,NC,6,100.39,4.1,땅볼아웃,132.54,대구
2020,20200505NCSS0,200505_162200,50468,SS,6,159.16,-6.2,땅볼아웃,143.64,대구
2020,20200505NCSS0,200505_162351,79402,SS,6,148.03,-3.5,1루타,143.93,대구
2020,20200505NCSS0,200505_162456,66838,SS,6,117.83,24.7,1루타,137.13,대구
2020,20200505NCSS0,200505_163203,76849,NC,7,146.83,3.3,땅볼아웃,143.03,대구
2020,20200505NCSS0,200505_164049,61404,SS,7,147.58,-3.4,땅볼아웃,141.43,대구
2020,20200505NCSS0,200505_164948,76232,NC,8,142.08,45,파울플라이,140.61,대구
2020,20200505NCSS0,200505_165059,74465,NC,8,142.73,71.7,플라이,140.52,대구
2020,20200505NCSS0,200505_165431,62404,SS,8,132.35,44.8,플라이,133.79,대구
2020,20200505NCSS0,200505_165710,75566,SS,8,137.37,-0.4,땅볼아웃,118.91,대구
2020,20200505NCSS0,200505_165936,78813,NC,9,136.13,6.7,1루타,141.17,대구
2020,20200505NCSS0,200505_171249,66838,SS,9,111.24,-5,땅볼아웃,129.97,대구
2020,20200505NCSS0,200505_172004,66409,SS,9,150.71,48.3,플라이,137.37,대구
2020,20200505OBLG0,200505_140654,79240,OB,1,130.8,33.7,플라이,138.55,잠실
2020,20200505OBLG0,200505_141500,75808,LG,1,104.09,-2.7,땅볼아웃,127.93,잠실
2020,20200505OBLG0,200505_141608,76290,LG,1,132.74,34.6,플라이,154.24,잠실
2020,20200505OBLG0,200505_142001,74206,OB,2,150.03,20.2,플라이,138.93,잠실
2020,20200505OBLG0,200505_142731,50165,LG,2,145.62,-2.6,땅볼아웃,139.96,잠실
2020,20200505OBLG0,200505_143233,77564,LG,2,157.82,16.4,2루타,152.44,잠실
2020,20200505OBLG0,200505_143636,61102,LG,2,155.65,-8.8,땅볼아웃,155.47,잠실
2020,20200505OBLG0,200505_143921,79231,OB,3,148.1,-4.4,땅볼아웃,137.99,잠실
2020,20200505OBLG0,200505_144043,79215,OB,3,142.84,3.5,땅볼아웃,127.79,잠실
2020,20200505OBLG0,200505_144158,79240,OB,3,158.03,13.3,2루타,121.58,잠실
2020,20200505OBLG0,200505_144718,79109,LG,3,160.41,-8.4,땅볼아웃,137.53,잠실
2020,20200505OBLG0,200505_144953,61186,LG,3,150.01,-12.8,1루타,153.68,잠실
2020,20200505OBLG0,200505_145213,75808,LG,3,154.9,21.5,2루타,131.37,잠실
2020,20200505OBLG0,200505_145409,76290,LG,3,145.48,27.7,홈런,153.76,잠실
2020,20200505OBLG0,200505_145932,79192,LG,3,135.96,67,플라이,131.07,잠실
2020,20200505OBLG0,200505_150314,78224,OB,4,170.4,27.5,홈런,110.34,잠실
2020,20200505OBLG0,200505_150547,69209,OB,4,155.29,-2.5,1루타,112.64,잠실
2020,20200505OBLG0,200505_150700,74206,OB,4,146.71,7.1,직선타,122.65,잠실
2020,20200505OBLG0,200505_151042,62244,OB,4,125.84,23.4,플라이,139.18,잠실
2020,20200505OBLG0,200505_151418,72133,LG,4,130.12,8.5,직선타,152.92,잠실
2020,20200505OBLG0,200505_151503,77564,LG,4,95.62,28.6,1루타,151.88,잠실
2020,20200505OBLG0,200505_151614,61102,LG,4,112.54,-18.8,병살타,139.34,잠실
2020,20200505OBLG0,200505_152113,79231,OB,5,108.08,-6.3,땅볼아웃,110.51,잠실
2020,20200505OBLG0,200505_152403,79215,OB,5,146.71,55.5,플라이,126.21,잠실
2020,20200505OBLG0,200505_153001,61186,LG,5,137.43,8.1,직선타,151.52,잠실
2020,20200505OBLG0,200505_153031,75808,LG,5,139.84,20.4,플라이,140.7,잠실
2020,20200505OBLG0,200505_153524,79240,OB,6,151.03,-3.7,땅볼아웃,126.06,잠실
2020,20200505OBLG0,200505_154305,76290,LG,6,127.89,3,땅볼아웃,133.47,잠실
2020,20200505OBLG0,200505_154417,50165,LG,6,158.74,27,2루타,154.04,잠실
2020,20200505OBLG0,200505_154810,72133,LG,6,164.99,5,직선타,153.04,잠실
2020,20200505OBLG0,200505_155616,62244,OB,7,127.75,0.2,1루타,142.82,잠실
2020,20200505OBLG0,200505_160513,79109,LG,7,121.18,-2.3,땅볼아웃,130.23,잠실
2020,20200505OBLG0,200505_160935,79215,OB,8,143.32,36.4,플라이,144.15,잠실
2020,20200505OBLG0,200505_161113,79240,OB,8,138.81,-10.7,땅볼아웃,143.06,잠실
2020,20200505OBLG0,200505_161539,75808,LG,8,86.35,-17.2,땅볼아웃,143.49,잠실
2020,20200505OBLG0,200505_161935,76290,LG,8,166.06,21.9,2루타,140.62,잠실
2020,20200505OBLG0,200505_162147,50165,LG,8,166.6,31,2루타,131.29,잠실
2020,20200505OBLG0,200505_163558,61102,LG,8,164.27,13.2,2루타,143.85,잠실
2020,20200505OBLG0,200505_164201,75334,OB,9,150.17,17.7,1루타,143.93,잠실
2020,20200505OBLG0,200505_164652,69209,OB,9,144.71,17.2,1루타,127.24,잠실
2020,20200505OBLG0,200505_164814,74206,OB,9,147.84,25.2,희생플라이,145.16,잠실
2020,20200505OBLG0,200505_164956,62244,OB,9,114.77,-22.2,땅볼아웃,141.84,잠실
2020,20200505WOHT0,200505_140435,67341,WO,1,118.27,1.9,땅볼아웃,143.09,광주
2020,20200505WOHT0,200505_141154,69652,HT,1,164.84,0.8,병살타,139.58,광주
2020,20200505WOHT0,200505_141603,75125,WO,2,152.4,-5.3,땅볼아웃,128.39,광주
2020,20200505WOHT0,200505_141756,73342,WO,2,141.57,21.2,2루타,142.02,광주
2020,20200505WOHT0,200505_142235,79456,WO,2,127.21,16.7,1루타,128.35,광주
2020,20200505WOHT0,200505_143028,64346,WO,2,143.04,-18.2,땅볼아웃,119.54,광주
2020,20200505WOHT0,200505_143332,72443,HT,2,137.74,7.5,1루타,132.41,광주
2020,20200505WOHT0,200505_143548,79334,HT,2,135.94,16.4,1루타,139.77,광주
2020,20200505WOHT0,200505_143842,62265,HT,2,132.29,23.7,플라이,142.95,광주
2020,20200505WOHT0,200505_144157,78629,HT,2,109.21,64.1,파울플라이,142.29,광주
2020,20200505WOHT0,200505_145812,67341,WO,3,158.55,14.8,2루타,142.24,광주
2020,20200505WOHT0,200505_150105,75125,WO,3,101.39,51.9,플라이,140.8,광주
2020,20200505WOHT0,200505_150154,73342,WO,3,158.31,-7.9,1루타,129.12,광주
2020,20200505WOHT0,200505_150249,79456,WO,3,134.69,20.6,플라이,140.68,광주
2020,20200505WOHT0,200505_150923,66606,HT,3,151.91,15.9,플라이,133.69,광주
2020,20200505WOHT0,200505_151110,78603,HT,3,140.3,-3.3,땅볼아웃,124.81,광주
2020,20200505WOHT0,200505_151904,78168,WO,4,137.67,-3.8,땅볼아웃,137.73,광주
2020,20200505WOHT0,200505_152128,69652,HT,4,135.03,5.7,땅볼아웃,133.39,광주
2020,20200505WOHT0,200505_154744,62265,HT,4,138.19,58.8,플라이,114.53,광주
2020,20200505WOHT0,200505_155044,64300,WO,5,118.26,67.3,플라이,137.25,광주
2020,20200505WOHT0,200505_155435,75125,WO,5,148.95,-7.6,1루타,135.92,광주
2020,20200505WOHT0,200505_160301,79456,WO,5,135.62,7,1루타,127.88,광주
2020,20200505WOHT0,200505_160610,50300,WO,5,145.42,7.8,1루타,133,광주
2020,20200505WOHT0,200505_160730,64346,WO,5,168.27,14.1,2루타,131.84,광주
2020,20200505WOHT0,200505_162203,66606,HT,5,124.79,43.8,플라이,114.5,광주
2020,20200505WOHT0,200505_162737,64300,WO,6,131.5,22,플라이,135.77,광주
2020,20200505WOHT0,200505_163018,75125,WO,6,153.24,9.8,1루타,128.15,광주
2020,20200505WOHT0,200505_163408,73342,WO,6,131.79,24.2,플라이,142.27,광주
2020,20200505WOHT0,200505_163635,78603,HT,6,149.31,23.5,2루타,139.07,광주
2020,20200505WOHT0,200505_164319,72443,HT,6,145.87,36,플라이,124.43,광주
2020,20200505WOHT0,200505_164950,64346,WO,7,143.43,-0.4,땅볼아웃,142.34,광주
2020,20200505WOHT0,200505_165303,62265,HT,7,152.35,15.3,플라이,135.82,광주
2020,20200505WOHT0,200505_165459,78629,HT,7,128.52,36.1,플라이,135.42,광주
2020,20200505WOHT0,200505_170002,64657,WO,8,140.87,47.9,플라이,135.98,광주
2020,20200505WOHT0,200505_170158,78168,WO,8,125.7,61.4,플라이,140.98,광주
2020,20200505WOHT0,200505_170347,64300,WO,8,154.69,21.8,홈런,141.86,광주
2020,20200505WOHT0,200505_170625,75125,WO,8,163.85,22,홈런,129.97,광주
2020,20200505WOHT0,200505_170846,69306,WO,8,133.9,39,플라이,135.72,광주
2020,20200505WOHT0,200505_171321,64646,HT,8,141.71,-11.2,땅볼아웃,136.32,광주
2020,20200505WOHT0,200505_171449,66606,HT,8,137.82,8.2,1루타,138.06,광주
2020,20200505WOHT0,200505_171821,79113,HT,8,139.35,64.2,플라이,137.35,광주
2020,20200505WOHT0,200505_172119,79365,WO,9,166.11,-2.3,1루타,131.51,광주
2020,20200505WOHT0,200505_172646,72443,HT,9,133.07,-5.9,땅볼아웃,136.6,광주
2020,20200505WOHT0,200505_173018,62265,HT,9,142.32,12.2,1루타,137.2,광주
2020,20200505WOHT0,200505_173605,62908,HT,9,129.96,-1,1루타,125,광주
2020,20200506HHSK0,200506_182959,74163,HH,1,102.68,-9.3,땅볼아웃,148.83,문학
2020,20200506HHSK0,200506_183123,68743,HH,1,139.05,21.7,플라이,149.47,문학
2020,20200506HHSK0,200506_183302,68730,HH,1,150.01,13.2,플라이,137.97,문학
2020,20200506HHSK0,200506_183820,74215,SK,1,129.18,22.3,플라이,114.95,문학
2020,20200506HHSK0,200506_184017,75847,SK,1,146.56,53.7,플라이,140.56,문학
2020,20200506HHSK0,200506_184304,67872,SK,1,153.3,12.5,2루타,135.39,문학
2020,20200506HHSK0,200506_184426,75151,SK,1,159.55,11.9,2루타,141.67,문학
2020,20200506HHSK0,200506_185136,76753,HH,2,86.7,-14.3,병살타,149.87,문학
2020,20200506HHSK0,200506_185234,71752,HH,2,131.95,-17.7,땅볼아웃,152.11,문학
2020,20200506HHSK0,200506_185505,76812,SK,2,146.19,4.8,1루타,127.46,문학
2020,20200506HHSK0,200506_185719,69825,SK,2,119.81,-4.3,땅볼아웃,138.56,문학
2020,20200506HHSK0,200506_191709,75847,SK,3,140.32,69.5,플라이,148.19,문학
2020,20200506HHSK0,200506_192135,75151,SK,3,156.26,-1.7,1루타,138.03,문학
2020,20200506HHSK0,200506_192308,62895,SK,3,160.58,26.1,홈런,129.45,문학
2020,20200506HHSK0,200506_192848,74163,HH,4,128.03,27.2,플라이,149.04,문학
2020,20200506HHSK0,200506_193013,68743,HH,4,144.17,-4.5,땅볼아웃,153.34,문학
2020,20200506HHSK0,200506_193132,68730,HH,4,152.51,31,플라이,151.5,문학
2020,20200506HHSK0,200506_194031,71837,SK,4,129.69,5,직선타,117.42,문학
2020,20200506HHSK0,200506_194625,73136,HH,5,139.65,48.5,플라이,146.74,문학
2020,20200506HHSK0,200506_195854,78288,HH,5,129.32,-17.8,땅볼아웃,149.91,문학
2020,20200506HHSK0,200506_200206,75847,SK,5,158.78,38.6,플라이,147.99,문학
2020,20200506HHSK0,200506_200541,75151,SK,5,132.01,23.3,플라이,117.25,문학
2020,20200506HHSK0,200506_201019,62700,HH,6,103.12,-33.3,땅볼아웃,145.33,문학
2020,20200506HHSK0,200506_201425,68743,HH,6,122.3,34.4,플라이,134.91,문학
2020,20200506HHSK0,200506_201630,62895,SK,6,150.02,38.1,홈런,144.53,문학
2020,20200506HHSK0,200506_201744,76812,SK,6,98.89,-11.8,땅볼아웃,131.13,문학
2020,20200506HHSK0,200506_202354,63450,SK,6,128.21,42.1,플라이,131.89,문학
2020,20200506HHSK0,200506_203124,68730,HH,7,97.29,63,플라이,120.55,문학
2020,20200506HHSK0,200506_203213,73136,HH,7,152.02,-0.1,1루타,143.44,문학
2020,20200506HHSK0,200506_203407,76753,HH,7,136.83,-15.8,1루타,138.7,문학
2020,20200506HHSK0,200506_203720,71752,HH,7,148.9,18.2,플라이,148.26,문학
2020,20200506HHSK0,200506_203842,61208,HH,7,140.95,4.4,1루타,150.57,문학
2020,20200506HHSK0,200506_204514,66706,HH,7,125.46,53.9,파울플라이,138.6,문학
2020,20200506HHSK0,200506_204819,61353,SK,7,159.37,16.6,플라이,137.04,문학
2020,20200506HHSK0,200506_204914,75847,SK,7,132.93,38.7,플라이,139.76,문학
2020,20200506HHSK0,200506_205127,67872,SK,7,165.95,12.3,2루타,143.69,문학
2020,20200506HHSK0,200506_205717,74163,HH,8,94.79,8.5,땅볼아웃,133.26,문학
2020,20200506HHSK0,200506_210457,76812,SK,8,109.99,66.4,파울플라이,120.99,문학
2020,20200506HHSK0,200506_210718,69825,SK,8,152.2,-0.1,1루타,140.93,문학
2020,20200506HHSK0,200506_211449,71837,SK,8,149.64,32.1,플라이,143.21,문학
2020,20200506HHSK0,200506_211754,68730,HH,9,115.55,-41.3,땅볼아웃,143.07,문학
2020,20200506HHSK0,200506_211916,73136,HH,9,147.22,60.7,플라이,142.86,문학
2020,20200506HHSK0,200506_212023,76753,HH,9,145.9,31.4,홈런,143.61,문학
2020,20200506HHSK0,200506_212309,71752,HH,9,154.08,33.3,2루타,143.28,문학
2020,20200506HHSK0,200506_212845,66706,HH,9,126.56,41.5,플라이,143.34,문학
2020,20200506LTKT0,200506_183100,76249,LT,1,152.92,21.9,2루타,138.7,수원
2020,20200506LTKT0,200506_183159,78513,LT,1,148.09,36.6,플라이,139.14,수원
2020,20200506LTKT0,200506_183304,77532,LT,1,133.35,50,희생플라이,133.62,수원
2020,20200506LTKT0,200506_183708,64006,KT,1,142.89,27.2,플라이,142.49,수원
2020,20200506LTKT0,200506_184322,79608,LT,2,121.24,53.7,플라이,139.12,수원
2020,20200506LTKT0,200506_185145,74339,KT,2,119.25,70.8,파울플라이,138.75,수원
2020,20200506LTKT0,200506_185322,67025,KT,2,162.71,18.1,2루타,146.14,수원
2020,20200506LTKT0,200506_185509,76313,KT,2,145.34,16,플라이,145.89,수원
2020,20200506LTKT0,200506_190009,68518,LT,3,92.96,7.8,땅볼아웃,121.87,수원
2020,20200506LTKT0,200506_190215,76249,LT,3,154.49,9.6,1루타,126.61,수원
2020,20200506LTKT0,200506_190549,78513,LT,3,130.89,2.2,1루타,138.28,수원
2020,20200506LTKT0,200506_190710,77532,LT,3,119.12,19.3,1루타,125.28,수원
2020,20200506LTKT0,200506_190911,71564,LT,3,142.14,32.9,희생플라이,118.63,수원
2020,20200506LTKT0,200506_191237,79608,LT,3,127.83,-9,1루타,124.49,수원
2020,20200506LTKT0,200506_191520,60523,LT,3,155.21,31.3,홈런,125.31,수원
2020,20200506LTKT0,200506_191611,50506,LT,3,152.52,-2.8,땅볼아웃,137.04,수원
2020,20200506LTKT0,200506_191854,78548,KT,3,130.45,37.3,플라이,138.47,수원
2020,20200506LTKT0,200506_191942,64166,KT,3,138.72,-2.1,1루타,138.61,수원
2020,20200506LTKT0,200506_192155,64006,KT,3,98.89,52.6,플라이,139.55,수원
2020,20200506LTKT0,200506_192527,68050,KT,3,154.66,-0.3,땅볼아웃,145.09,수원
2020,20200506LTKT0,200506_192830,68525,LT,4,119.18,28.9,플라이,124.81,수원
2020,20200506LTKT0,200506_192937,68518,LT,4,105.8,-16.1,땅볼아웃,137.72,수원
2020,20200506LTKT0,200506_193709,76313,KT,4,131.21,17.5,1루타,128.09,수원
2020,20200506LTKT0,200506_193808,73113,KT,4,133.44,13.7,1루타,144.29,수원
2020,20200506LTKT0,200506_194115,78548,KT,4,84.38,18.7,땅볼아웃,125.62,수원
2020,20200506LTKT0,200506_194510,78513,LT,5,111.08,-8.9,땅볼아웃,118.92,수원
2020,20200506LTKT0,200506_195031,71564,LT,5,122.01,-9.4,땅볼아웃,122.23,수원
2020,20200506LTKT0,200506_195257,79608,LT,5,133.71,-1.6,땅볼아웃,116,수원
2020,20200506LTKT0,200506_195516,64166,KT,5,148.47,-4.2,땅볼아웃,109.49,수원
2020,20200506LTKT0,200506_195636,64006,KT,5,150.07,19.7,플라이,140.99,수원
2020,20200506LTKT0,200506_195748,64004,KT,5,152.82,4.2,직선타,138.19,수원
2020,20200506LTKT0,200506_200425,50506,LT,6,149.85,-0.1,땅볼아웃,140.36,수원
2020,20200506LTKT0,200506_200806,68525,LT,6,164.21,-0.8,1루타,140.58,수원
2020,20200506LTKT0,200506_201150,68518,LT,6,159.82,-15.8,땅볼아웃,138.53,수원
2020,20200506LTKT0,200506_201432,68050,KT,6,150.2,13.9,1루타,146,수원
2020,20200506LTKT0,200506_202030,67025,KT,6,150.01,-5.2,땅볼아웃,110.5,수원
2020,20200506LTKT0,200506_202405,73113,KT,6,155.75,16.7,플라이,141.36,수원
2020,20200506LTKT0,200506_202722,76249,LT,7,157.52,4.4,1루타,123.25,수원
2020,20200506LTKT0,200506_202908,78513,LT,7,166.82,-5.2,1루타,122.15,수원
2020,20200506LTKT0,200506_202959,77532,LT,7,124.65,33.8,플라이,138.9,수원
2020,20200506LTKT0,200506_203040,71564,LT,7,150.35,30.8,플라이,123.29,수원
2020,20200506LTKT0,200506_203258,79608,LT,7,108.27,31.9,플라이,125.33,수원
2020,20200506LTKT0,200506_204100,64166,KT,7,137.85,-16,2루타,122.47,수원
2020,20200506LTKT0,200506_204220,64006,KT,7,148.17,-7.6,1루타,129.1,수원
2020,20200506LTKT0,200506_204545,64004,KT,7,137.39,31,희생플라이,143.28,수원
2020,20200506LTKT0,200506_204649,68050,KT,7,144.34,68.8,플라이,142.68,수원
2020,20200506LTKT0,200506_204809,74339,KT,7,129.99,37.7,플라이,143.48,수원
2020,20200506LTKT0,200506_205112,60523,LT,8,149.34,17.6,플라이,137.28,수원
2020,20200506LTKT0,200506_205446,68525,LT,8,132.32,16.1,1루타,137.14,수원
2020,20200506LTKT0,200506_205837,68518,LT,8,131.39,37.2,희생플라이,136.76,수원
