GYEAR,G_ID,PIT_ID,PCODE,T_ID,INN,HIT_VEL,HIT_ANG_VER,HIT_RESULT,PIT_VEL,STADIUM
2019,20190323SSNC0,190323_154822,74465,NC,6,120.11,-6,땅볼아웃,140.98,창원
2019,20190323SSNC0,190323_155338,66838,SS,7,108.01,4.7,내야안타(1루타),150.01,창원
2019,20190323SSNC0,190323_155845,69950,NC,7,131.03,-7.2,땅볼아웃,130.13,창원
2019,20190323SSNC0,190323_160136,78813,NC,7,107.04,-2.6,땅볼아웃,131.39,창원
2019,20190323SSNC0,190323_160405,74540,SS,8,136.55,60.3,플라이,144.46,창원
2019,20190323SSNC0,190323_160904,69453,SS,8,151.1,19.3,플라이,139.39,창원
2019,20190323SSNC0,190323_160956,79402,SS,8,149.25,21.4,플라이,138.89,창원
2019,20190323SSNC0,190323_162032,62934,NC,8,121.06,35.2,플라이,127.87,창원
2019,20190323SSNC0,190323_163156,67450,SS,9,127.88,41.9,플라이,117.69,창원
2019,20190323WOLT0,190323_140324,64300,WO,1,105.35,51.1,플라이,145.45,사직
2019,20190323WOLT0,190323_140419,75125,WO,1,128.89,62.5,플라이,145.6,사직
2019,20190323WOLT0,190323_141047,79334,WO,1,87.59,34.6,플라이,129.95,사직
2019,20190323WOLT0,190323_141752,77532,LT,1,138.5,39.9,플라이,131.85,사직
2019,20190323WOLT0,190323_141852,78513,LT,1,128.34,-23.3,땅볼아웃,146.69,사직
2019,20190323WOLT0,190323_142324,65399,WO,2,142.76,64.5,플라이,144.55,사직
2019,20190323WOLT0,190323_142659,66354,WO,2,143.75,-15.1,땅볼아웃,145.31,사직
2019,20190323WOLT0,190323_143258,68525,LT,2,136.78,69.8,플라이,143.43,사직
2019,20190323WOLT0,190323_143502,69530,LT,2,108.38,1,땅볼아웃,143.84,사직
2019,20190323WOLT0,190323_143709,78168,WO,3,123.98,8.9,1루타,144.39,사직
2019,20190323WOLT0,190323_144156,64300,WO,3,140.9,14.3,1루타,131.97,사직
2019,20190323WOLT0,190323_144359,75125,WO,3,151.41,14.1,1루타,129.01,사직
2019,20190323WOLT0,190323_145631,65399,WO,3,109.42,-0.6,병살타,132.83,사직
2019,20190323WOLT0,190323_150029,62556,LT,3,156.91,-4.9,땅볼아웃,143.19,사직
2019,20190323WOLT0,190323_150121,76249,LT,3,120.81,10.6,2루타,135.47,사직
2019,20190323WOLT0,190323_150440,77532,LT,3,133.49,-1.4,땅볼아웃,146.28,사직
2019,20190323WOLT0,190323_152045,68525,LT,4,110.48,22.4,1루타,139.35,사직
2019,20190323WOLT0,190323_153043,64300,WO,5,149.98,35.1,홈런,129.93,사직
2019,20190323WOLT0,190323_153249,75125,WO,5,157.61,26.7,홈런,142.01,사직
2019,20190323WOLT0,190323_153639,68345,WO,5,153.19,0.6,1루타,145.53,사직
2019,20190323WOLT0,190323_153812,79334,WO,5,153.57,7.1,1루타,145.88,사직
2019,20190323WOLT0,190323_154303,67341,WO,5,154.98,-2.2,땅볼아웃,148.75,사직
2019,20190323WOLT0,190323_154412,67304,WO,5,140.33,-9.6,땅볼아웃,147.22,사직
2019,20190323WOLT0,190323_154652,62556,LT,5,108.58,18,1루타,123.28,사직
2019,20190323WOLT0,190323_154737,76249,LT,5,144.39,-1.3,1루타,142.02,사직
2019,20190323WOLT0,190323_155134,78513,LT,5,120.39,15.9,1루타,145.49,사직
2019,20190323WOLT0,190323_155821,68525,LT,5,159.99,-3.3,땅볼아웃,145.98,사직
2019,20190323WOLT0,190323_160238,66354,WO,6,155.39,22.6,2루타,146.59,사직
2019,20190323WOLT0,190323_160837,64300,WO,6,123.75,30.8,플라이,135.22,사직
2019,20190323WOLT0,190323_161028,75125,WO,6,157.02,4.3,직선타,141.47,사직
2019,20190323WOLT0,190323_161347,69530,LT,6,140.97,5.1,1루타,142.56,사직
2019,20190323WOLT0,190323_162241,76249,LT,6,132.27,24,플라이,141.89,사직
2019,20190323WOLT0,190323_162553,68345,WO,7,152.95,11.6,1루타,133.5,사직
2019,20190323WOLT0,190323_163806,67341,WO,7,139.96,-3.7,1루타,134.53,사직
2019,20190323WOLT0,190323_163909,67304,WO,7,149.52,-5.8,땅볼아웃,142.21,사직
2019,20190323WOLT0,190323_164305,78513,LT,7,137.25,-0.5,땅볼아웃,134.71,사직
2019,20190323WOLT0,190323_164809,79456,WO,8,143.92,-0.6,1루타,145.02,사직
2019,20190323WOLT0,190323_165237,64300,WO,8,134.9,-14.4,땅볼아웃,139.89,사직
2019,20190323WOLT0,190323_165529,75125,WO,8,158.31,16.9,1루타,142.54,사직
2019,20190323WOLT0,190323_170837,68525,LT,8,163.74,16.2,직선타,140.85,사직
2019,20190323WOLT0,190323_171009,69530,LT,8,153.33,47.7,플라이,139.34,사직
2019,20190323WOLT0,190323_171311,64346,WO,9,142.47,56.9,플라이,137.15,사직
2019,20190323WOLT0,190323_171408,67341,WO,9,135.3,24.4,플라이,135.74,사직
2019,20190323WOLT0,190323_171445,67304,WO,9,152.04,-10.9,땅볼아웃,138.79,사직
2019,20190324HHOB0,190324_141047,76753,HH,1,137.09,34.3,플라이,131.14,잠실
2019,20190324HHOB0,190324_141239,68730,HH,1,164.74,13.1,2루타,144.49,잠실
2019,20190324HHOB0,190324_141424,71752,HH,1,132.22,9,1루타,127.32,잠실
2019,20190324HHOB0,190324_141945,79240,OB,1,83.36,26.2,1루타,142.46,잠실
2019,20190324HHOB0,190324_142306,79231,OB,1,101.46,79.9,파울플라이,142.28,잠실
2019,20190324HHOB0,190324_142417,79215,OB,1,142.76,26.1,플라이,143.36,잠실
2019,20190324HHOB0,190324_143247,78288,HH,2,130.28,18.2,플라이,133.33,잠실
2019,20190324HHOB0,190324_143329,62700,HH,2,134.12,-11.4,땅볼아웃,117.71,잠실
2019,20190324HHOB0,190324_143424,68743,HH,2,138.26,32.6,플라이,142.88,잠실
2019,20190324HHOB0,190324_144534,76753,HH,3,154.28,-1.8,땅볼아웃,124.9,잠실
2019,20190324HHOB0,190324_145022,74206,OB,3,142.07,37.6,플라이,144,잠실
2019,20190324HHOB0,190324_145322,79240,OB,3,132.13,7.9,직선타,147.14,잠실
2019,20190324HHOB0,190324_145555,68730,HH,4,137.24,20.4,플라이,127.15,잠실
2019,20190324HHOB0,190324_150624,79215,OB,4,161.57,39.2,플라이,145.15,잠실
2019,20190324HHOB0,190324_150840,78224,OB,4,150.8,26.5,플라이,134.04,잠실
2019,20190324HHOB0,190324_151304,68743,HH,5,140.92,-3.8,땅볼아웃,142.31,잠실
2019,20190324HHOB0,190324_151928,69209,OB,5,94.71,37.5,플라이,141.58,잠실
2019,20190324HHOB0,190324_153002,76753,HH,6,144.38,36.1,플라이,135.99,잠실
2019,20190324HHOB0,190324_153442,62244,OB,6,140.11,34.4,플라이,144.13,잠실
2019,20190324HHOB0,190324_154021,71752,HH,7,160.97,-3,땅볼아웃,142.18,잠실
2019,20190324HHOB0,190324_154410,73136,HH,7,145.41,0.4,1루타,138.69,잠실
2019,20190324HHOB0,190324_155510,68743,HH,7,154.15,8.9,1루타,139.35,잠실
2019,20190324HHOB0,190324_160751,79231,OB,7,134.52,-8.2,땅볼아웃,140.21,잠실
2019,20190324HHOB0,190324_160829,79215,OB,7,147.81,-6.5,땅볼아웃,141.51,잠실
2019,20190324HHOB0,190324_162146,78288,HH,8,155.68,-5.4,1루타,139.73,잠실
2019,20190324HHOB0,190324_162258,62700,HH,8,160.35,16.3,2루타,132.28,잠실
2019,20190324HHOB0,190324_162850,61554,HH,8,154.77,10.4,1루타,142.37,잠실
2019,20190324HHOB0,190324_163005,76753,HH,8,149.6,-5.8,내야안타(1루타),134.69,잠실
2019,20190324HHOB0,190324_163121,68730,HH,8,135.95,16.4,플라이,140.51,잠실
2019,20190324HHOB0,190324_163500,79290,OB,8,146.77,-4.2,병살타,141.52,잠실
2019,20190324HHOB0,190324_163721,69238,OB,8,156.74,34.5,플라이,144.04,잠실
2019,20190324HHOB0,190324_164200,73136,HH,9,129.48,2.1,땅볼아웃,131.47,잠실
2019,20190324HHOB0,190324_164248,64717,HH,9,136.5,45.4,플라이,133.79,잠실
2019,20190324HHOB0,190324_164624,63202,OB,9,137.67,19.3,1루타,141.11,잠실
2019,20190324HHOB0,190324_165131,79240,OB,9,156.36,-12.2,병살타,140.09,잠실
2019,20190324HHOB0,190324_165320,61104,OB,9,148.66,7.3,1루타,139.72,잠실
2019,20190324HHOB0,190324_165511,79215,OB,9,160.94,-11.3,땅볼아웃,140.08,잠실
2019,20190324KTSK0,190324_135949,76313,KT,1,98.7,77.9,파울플라이,152.45,문학
2019,20190324KTSK0,190324_140054,73113,KT,1,117.02,63.7,플라이,152.61,문학
2019,20190324KTSK0,190324_140227,68050,KT,1,152.52,8.6,1루타,149.82,문학
2019,20190324KTSK0,190324_140801,71837,SK,1,109.62,17.7,1루타,129.81,문학
2019,20190324KTSK0,190324_140943,62895,SK,1,161.07,-2.9,1루타,130.01,문학
2019,20190324KTSK0,190324_141539,75847,SK,1,125.24,32.8,플라이,131.29,문학
2019,20190324KTSK0,190324_141946,67872,SK,1,126.02,36.8,플라이,106.61,문학
2019,20190324KTSK0,190324_143207,74215,KT,2,114.06,70.4,플라이,151.51,문학
2019,20190324KTSK0,190324_143401,60558,KT,2,132.78,-1.2,1루타,152.14,문학
2019,20190324KTSK0,190324_143731,78548,KT,2,156.25,-10.6,땅볼아웃,139.64,문학
2019,20190324KTSK0,190324_144024,63123,SK,2,111.21,31.4,플라이,130.24,문학
2019,20190324KTSK0,190324_144139,76802,SK,2,126.47,5.6,1루타,129.89,문학
2019,20190324KTSK0,190324_144625,63704,SK,2,137.88,2.6,직선타,130.51,문학
2019,20190324KTSK0,190324_144923,76313,KT,3,124.32,66.7,플라이,147.18,문학
2019,20190324KTSK0,190324_145618,71837,SK,3,136.26,22.4,2루타,129.06,문학
2019,20190324KTSK0,190324_145815,62895,SK,3,148.82,23.6,홈런,130.09,문학
2019,20190324KTSK0,190324_145952,75847,SK,3,147.41,30.4,플라이,126.19,문학
2019,20190324KTSK0,190324_150533,76812,SK,3,151.22,-4.3,땅볼아웃,131.24,문학
2019,20190324KTSK0,190324_152518,75151,SK,4,124.4,31,플라이,125.83,문학
2019,20190324KTSK0,190324_152800,76802,SK,4,110.4,-3.6,땅볼아웃,104.39,문학
2019,20190324KTSK0,190324_153158,63704,SK,4,105.41,-15.2,땅볼아웃,109.31,문학
2019,20190324KTSK0,190324_153634,64004,KT,5,131.14,7.6,1루타,148.01,문학
2019,20190324KTSK0,190324_154820,71837,SK,5,130.96,13.2,1루타,111.82,문학
2019,20190324KTSK0,190324_160223,67872,SK,5,152.56,49.4,플라이,145.72,문학
2019,20190324KTSK0,190324_161223,74339,KT,6,133.49,17,1루타,150.24,문학
2019,20190324KTSK0,190324_161334,74215,KT,6,76.45,23.2,내야안타(1루타),148.4,문학
2019,20190324KTSK0,190324_162605,64004,KT,6,144.79,-7.9,1루타,124.29,문학
2019,20190324KTSK0,190324_162755,76313,KT,6,141.23,31.7,플라이,134.17,문학
2019,20190324KTSK0,190324_163314,76812,SK,6,146.72,25.9,플라이,142.38,문학
2019,20190324KTSK0,190324_163438,75151,SK,6,151.9,23.4,플라이,144.34,문학
2019,20190324KTSK0,190324_164156,76802,SK,6,126.87,-7.5,땅볼아웃,124.38,문학
2019,20190324KTSK0,190324_164543,68050,KT,7,159.77,43.3,플라이,144.41,문학
2019,20190324KTSK0,190324_164724,67025,KT,7,120.06,-5.3,땅볼아웃,131.94,문학
2019,20190324KTSK0,190324_165011,63704,SK,7,73.22,47.3,파울플라이,140.58,문학
2019,20190324KTSK0,190324_165700,74339,KT,8,146.1,26.1,플라이,133.01,문학
2019,20190324KTSK0,190324_165850,64006,KT,8,111.88,-10.6,땅볼아웃,151.85,문학
2019,20190324KTSK0,190324_170010,60558,KT,8,110.98,63.7,파울플라이,151.85,문학
2019,20190324KTSK0,190324_170541,67872,SK,8,139.72,15,1루타,117.99,문학
2019,20190324KTSK0,190324_170900,76812,SK,8,155.16,10.9,1루타,128.68,문학
2019,20190324KTSK0,190324_171156,61353,SK,8,124.39,-7.5,땅볼아웃,142.07,문학
2019,20190324KTSK0,190324_171730,63123,SK,8,158.34,31.2,홈런,123.43,문학
2019,20190324KTSK0,190324_172114,76802,SK,8,138.17,31.6,플라이,130.94,문학
2019,20190324KTSK0,190324_172327,63704,SK,8,116.41,2,땅볼아웃,143.25,문학
2019,20190324KTSK0,190324_172754,78548,KT,9,155.21,-21.6,땅볼아웃,141.04,문학
2019,20190324KTSK0,190324_172839,60343,KT,9,114.12,50.9,플라이,143.67,문학
2019,20190324LGHT0,190324_140344,79109,LG,1,131.76,-30.8,땅볼아웃,149.45,광주
2019,20190324LGHT0,190324_140554,76290,LG,1,128.78,16.5,1루타,149.85,광주
2019,20190324LGHT0,190324_140804,69150,LG,1,133.05,38.7,플라이,133.99,광주
2019,20190324LGHT0,190324_140915,79192,LG,1,156.2,9.1,1루타,148.24,광주
2019,20190324LGHT0,190324_141310,72133,LG,1,141.46,12.9,2루타,126.15,광주
2019,20190324LGHT0,190324_142526,79150,LG,2,102.23,49.8,플라이,145.76,광주
2019,20190324LGHT0,190324_142652,78135,LG,2,118.42,15.7,2루타,134.77,광주
2019,20190324LGHT0,190324_142745,79109,LG,2,155.78,37.7,홈런,147.44,광주
2019,20190324LGHT0,190324_143251,69150,LG,2,159.64,28.5,홈런,147.65,광주
2019,20190324LGHT0,190324_143419,79192,LG,2,155.08,25.9,2루타,149.7,광주
2019,20190324LGHT0,190324_143832,72443,HT,2,134.27,34,플라이,141.78,광주
2019,20190324LGHT0,190324_144042,70410,HT,2,129.62,56.9,플라이,144.89,광주
2019,20190324LGHT0,190324_144137,76849,HT,2,135.49,55.5,플라이,142.02,광주
2019,20190324LGHT0,190324_144408,79530,LG,3,112.02,63.8,파울플라이,131.5,광주
